_id,BlockID,CheckweigherResultAvg,DateCreate,OriginCheckpointID,ProductComposite,ProductID,Size,Style,Content
11711025,102LMLI,34.85000038146973,2022-12-26 17:12:36.750,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11715070,102LMLI,34.95000076293945,2022-12-26 17:12:47.167,,p34,34,,,
11711184,102LMLI,34.625,2022-12-26 17:12:51.720,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727031,102LMLI,35.220000457763675,2022-12-26 17:12:59.103,,p32::cBAGS,32,,,BAGS
11727022,102LMLI,33.00000127156576,2022-12-26 17:13:05.298,,p34,34,,,
11715079,102LMLI,34.95000076293945,2022-12-26 17:13:37.529,,p36::cBAGS,36,,,BAGS
11711062,102LMLI,35.25,2022-12-26 17:13:42.609,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711190,102LMLI,34.67500019073486,2022-12-26 17:13:43.751,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711063,102LMLI,35.36666742960612,2022-12-26 17:13:46.776,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11727126,102LMLI,35.3500010172526,2022-12-26 17:13:59.959,,p34,34,,,
11711064,102LMLI,35.6000010172526,2022-12-26 17:14:09.569,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11727147,102LMLI,35.19999980926514,2022-12-26 17:14:26.564,,p34,34,,,
11727044,102LMLI,39.33333396911621,2022-12-26 17:14:35.721,170.0,p32::s95,32,95,,
11727025,102LMLI,42.625000953674316,2022-12-26 17:14:41.593,170.0,p34::s95::kPLACE,34,95,PLACE,
11727016,102LMLI,39.00000127156576,2022-12-26 17:14:47.887,170.0,p34::s95::kPLACE,34,95,PLACE,
11727117,102LMLI,37.25,2022-12-26 17:14:52.643,19.0,p34::s75::kPLACE,34,75,PLACE,
11727105,102LMLI,,2022-12-26 17:14:54.300,,p32::cBAGS,32,,,BAGS
11727050,102LMLI,38.21666717529297,2022-12-26 17:14:54.724,170.0,p32::s95,32,95,,
11711066,102LMLI,37.63333511352539,2022-12-26 17:14:58.984,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711191,102LMLI,35.56666819254557,2022-12-26 17:15:01.839,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711192,102LMLI,34.875000953674316,2022-12-26 17:15:04.280,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11506717,102LMLI,,2022-12-26 17:15:43.589,,p34,34,,,
11711193,102LMLI,35.000000953674316,2022-12-26 17:15:57.292,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727125,102LMLI,36.82500076293945,2022-12-26 17:16:06.826,,p34,34,,,
11727070,102LMLI,33.67500019073486,2022-12-26 17:16:07.620,,p34,34,,,
11711134,102LMLI,35.39999961853027,2022-12-26 17:16:08.543,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11715088,102LMLI,35.460000610351564,2022-12-26 17:16:09.555,38.0,p34::s95::kPLACE,34,95,PLACE,
11711195,102LMLI,37.28000030517578,2022-12-26 17:16:11.533,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711135,102LMLI,35.32500076293945,2022-12-26 17:16:12.691,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711196,102LMLI,35.0,2022-12-26 17:16:13.772,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711137,102LMLI,35.20000076293945,2022-12-26 17:16:14.842,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11715087,102LMLI,39.85000038146973,2022-12-26 17:16:15.917,,p34::cBAGS,34,,,BAGS
11711197,102LMLI,34.93333435058594,2022-12-26 17:16:26.880,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711138,102LMLI,35.25000190734863,2022-12-26 17:16:33.841,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11727151,102LMLI,35.20000076293945,2022-12-26 17:16:45.164,23.0,p34::s75,34,75,,
11711198,102LMLI,35.000000953674316,2022-12-26 17:16:48.906,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711139,102LMLI,35.666666666666664,2022-12-26 17:16:56.352,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11727135,102LMLI,37.960001373291014,2022-12-26 17:16:58.008,,p34,34,,,
11727051,102LMLI,,2022-12-26 17:16:59.153,,p32,32,,,
11711199,102LMLI,34.96666717529297,2022-12-26 17:17:09.402,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711140,102LMLI,35.20000076293945,2022-12-26 17:17:19.386,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711200,102LMLI,35.03333409627279,2022-12-26 17:17:31.892,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11715086,102LMLI,32.72500038146973,2022-12-26 17:17:39.430,38.0,p34::s95::kPLACE,34,95,PLACE,
11711049,102LMLI,35.50000127156576,2022-12-26 17:17:48.681,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711201,102LMLI,35.03333409627279,2022-12-26 17:17:51.796,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711203,102LMLI,35.1000010172526,2022-12-26 17:18:14.455,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711148,102LMLI,35.800001780192055,2022-12-26 17:18:16.940,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11506677,102LMLI,,2022-12-26 17:18:22.996,,p34,34,,,
11727143,102LMLI,36.45000076293945,2022-12-26 17:18:28.298,,p34,34,,,
11727157,102LMLI,36.220000457763675,2022-12-26 17:18:31.586,23.0,p34::s75,34,75,,
11711204,102LMLI,34.86666742960612,2022-12-26 17:18:34.341,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727093,102LMLI,41.720001220703125,2022-12-26 17:18:35.569,,p34,34,,,
11727019,102LMLI,34.63333384195963,2022-12-26 17:18:44.284,176.0,p34::s200::kPLACE NO PLU,34,200,PLACE NO PLU,
11711149,102LMLI,35.480001068115236,2022-12-26 17:18:50.868,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11506718,102LMLI,,2022-12-26 17:18:51.435,,p34,34,,,
11711205,102LMLI,35.166666666666664,2022-12-26 17:18:55.723,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727027,102LMLI,42.50000152587891,2022-12-26 17:19:02.702,,p34,34,,,
11727026,102LMLI,36.040000915527344,2022-12-26 17:19:06.628,176.0,p34::s200::kPLACE NO PLU,34,200,PLACE NO PLU,
11711206,102LMLI,35.10000133514404,2022-12-26 17:19:17.007,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11715082,102LMLI,36.50000190734863,2022-12-26 17:19:18.470,19.0,p34::s75::kPLACE,34,75,PLACE,
11711150,102LMLI,35.43333435058594,2022-12-26 17:19:36.867,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11715099,102LMLI,34.05000114440918,2022-12-26 17:19:45.095,,p34,34,,,
11711151,102LMLI,35.10000038146973,2022-12-26 17:19:59.510,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11727144,102LMLI,37.76000137329102,2022-12-26 17:20:02.049,,p34::cBAGS,34,,,BAGS
11715078,102LMLI,,2022-12-26 17:20:03.669,,p34,34,,,
11711207,102LMLI,35.000000953674316,2022-12-26 17:20:03.749,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11715092,102LMLI,34.70000076293945,2022-12-26 17:20:07.301,176.0,p34::s200::kPLACE NO PLU,34,200,PLACE NO PLU,
11727134,102LMLI,41.540000915527344,2022-12-26 17:20:18.006,19.0,p32::s75::cBAGS,32,75,,BAGS
11727150,102LMLI,37.220001220703125,2022-12-26 17:20:24.398,23.0,p34::s75,34,75,,
11727136,102LMLI,37.03333409627279,2022-12-26 17:20:24.023,19.0,p34::s75::kPLACE,34,75,PLACE,
11711152,102LMLI,35.233333587646484,2022-12-26 17:20:25.838,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711208,102LMLI,37.150001525878906,2022-12-26 17:20:27.154,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727138,102LMLI,35.50000152587891,2022-12-26 17:20:30.821,23.0,p34::s75,34,75,,
11711209,102LMLI,35.07500076293945,2022-12-26 17:20:47.136,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11714031,102LMLI,41.800000762939455,2022-12-26 17:20:56.648,26.0,p32::s115,32,115,,
11711210,102LMLI,35.20000076293945,2022-12-26 17:21:09.677,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712005,102LMLI,,2022-12-26 17:21:31.485,26.0,p32::s115::cBAGS,32,115,,BAGS
11711211,102LMLI,35.650001525878906,2022-12-26 17:21:32.116,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711212,102LMLI,35.05000019073486,2022-12-26 17:21:52.185,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711213,102LMLI,35.025001525878906,2022-12-26 17:22:14.659,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11506374,102LMLI,,2022-12-26 17:22:33.568,,p34,34,,,
11727142,102LMLI,38.375,2022-12-26 17:22:43.721,,p34::cBAGS,34,,,BAGS
11711214,102LMLI,35.02500057220459,2022-12-26 17:22:45.045,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711215,102LMLI,34.90000025431315,2022-12-26 17:22:59.192,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711226,102LMLI,35.06666692097982,2022-12-26 17:23:20.551,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727153,102LMLI,35.76666768391927,2022-12-26 17:23:28.330,,p34,34,,,
11727152,102LMLI,38.380000305175784,2022-12-26 17:23:34.483,23.0,p34::s75,34,75,,
11711153,102LMLI,35.63333384195963,2022-12-26 17:23:36.185,70.0,p36::s115::cBAGS,36,115,,BAGS
11727132,102LMLI,37.13333384195963,2022-12-26 17:23:40.953,,p34::cBAGS,34,,,BAGS
11711227,102LMLI,34.94000091552734,2022-12-26 17:23:42.214,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711154,102LMLI,34.6000010172526,2022-12-26 17:23:59.763,70.0,p36::s115::cBAGS,36,115,,BAGS
11711228,102LMLI,35.55000114440918,2022-12-26 17:24:03.981,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11715106,102LMLI,34.92500019073486,2022-12-26 17:24:08.669,38.0,p34::s95::kPLACE,34,95,PLACE,
11715077,102LMLI,33.00000076293945,2022-12-26 17:24:12.182,19.0,p34::s75::kPLACE,34,75,PLACE,
11711155,102LMLI,36.42500114440918,2022-12-26 17:24:21.882,70.0,p36::s115::cBAGS,36,115,,BAGS
11711229,102LMLI,35.46666717529297,2022-12-26 17:24:26.804,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11542789,102LMLI,36.10000133514404,2022-12-26 17:24:42.091,38.0,p34::s95::kPLACE,34,95,PLACE,
11711156,102LMLI,35.93333435058594,2022-12-26 17:24:44.450,70.0,p36::s115::cBAGS,36,115,,BAGS
11715089,102LMLI,38.57500171661377,2022-12-26 17:24:47.045,176.0,p34::s200::kPLACE NO PLU::cBAGS,34,200,PLACE NO PLU,BAGS
11711230,102LMLI,35.35000038146973,2022-12-26 17:24:48.716,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711157,102LMLI,35.43333435058594,2022-12-26 17:25:06.362,70.0,p36::s115::cBAGS,36,115,,BAGS
11711065,102LMLI,2.299999952316284,2022-12-26 17:25:08.654,70.0,p36::s115::cBULK,36,115,,BULK
11711231,102LMLI,35.250000953674316,2022-12-26 17:25:11.327,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11715114,102LMLI,39.06666692097982,2022-12-26 17:25:26.205,,p34,34,,,
11711158,102LMLI,36.150001525878906,2022-12-26 17:25:28.833,70.0,p36::s115::cBAGS,36,115,,BAGS
11711194,102LMLI,34.96666717529297,2022-12-26 17:25:30.731,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711159,102LMLI,35.70000076293945,2022-12-26 17:25:51.397,70.0,p36::s115::cBAGS,36,115,,BAGS
11542780,102LMLI,34.90000025431315,2022-12-26 17:25:59.617,23.0,p36::s75::k12/2 PBAG::cBAGS,36,75,12/2 PBAG,BAGS
11711142,102LMLI,35.70000076293945,2022-12-26 17:26:14.815,70.0,p36::s115::cBAGS,36,115,,BAGS
11711232,102LMLI,35.06666692097982,2022-12-26 17:26:17.324,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711144,102LMLI,35.5,2022-12-26 17:26:37.318,70.0,p36::s115::cBAGS,36,115,,BAGS
11711233,102LMLI,35.25,2022-12-26 17:26:39.820,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727039,102LMLI,35.02500057220459,2022-12-26 17:26:41.834,176.0,p34::s200::kPLACE NO PLU,34,200,PLACE NO PLU,
11711145,102LMLI,35.50000127156576,2022-12-26 17:26:59.116,70.0,p36::s115::cBAGS,36,115,,BAGS
11711234,102LMLI,34.833334604899086,2022-12-26 17:27:01.616,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727173,102LMLI,35.55000114440918,2022-12-26 17:27:21.079,23.0,p34::s75::cBAGS,34,75,,BAGS
11715084,102LMLI,37.96666717529297,2022-12-26 17:27:21.018,19.0,p34::s75::kPLACE,34,75,PLACE,
11711146,102LMLI,35.6000010172526,2022-12-26 17:27:24.832,70.0,p36::s115::cBAGS,36,115,,BAGS
11711235,102LMLI,35.000000953674316,2022-12-26 17:27:27.399,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727163,102LMLI,35.333334604899086,2022-12-26 17:27:29.257,,p34,34,,,
11711089,102LMLI,35.45000076293945,2022-12-26 17:27:44.477,70.0,p36::s115::cBAGS,36,115,,BAGS
11715112,102LMLI,38.30000114440918,2022-12-26 17:28:29.506,,p34,34,,,
11727171,102LMLI,34.82499980926514,2022-12-26 17:28:53.117,,p34::cBULK,34,,,BULK
11711147,102LMLI,35.65000057220459,2022-12-26 17:29:17.349,70.0,p36::s115::cBAGS,36,115,,BAGS
11727104,102LMLI,38.92500114440918,2022-12-26 17:29:18.324,,p32::cBAGS,32,,,BAGS
11711236,102LMLI,35.70000076293945,2022-12-26 17:29:19.217,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711143,102LMLI,35.30000019073486,2022-12-26 17:29:21.890,70.0,p36::s115::cBAGS,36,115,,BAGS
11711237,102LMLI,34.97500038146973,2022-12-26 17:29:22.967,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11715110,102LMLI,35.900000762939456,2022-12-26 17:29:51.607,38.0,p34::s95::kPLACE,34,95,PLACE,
11715109,102LMLI,37.58333396911621,2022-12-26 17:29:52.843,38.0,p34::s95::kPLACE,34,95,PLACE,
11715113,102LMLI,38.32500076293945,2022-12-26 17:29:54.446,,p34,34,,,
11715116,102LMLI,38.52500057220459,2022-12-26 17:29:58.900,38.0,p34::s95::kPLACE::cBAGS,34,95,PLACE,BAGS
11711243,102LMLI,37.333334604899086,2022-12-26 17:30:17.595,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11715105,102LMLI,37.125000953674316,2022-12-26 17:30:18.622,38.0,p34::s95::kPLACE::cBAGS,34,95,PLACE,BAGS
11715115,102LMLI,40.53333409627279,2022-12-26 17:30:24.431,,p34,34,,,
11715006,102LMLI,,2022-12-26 17:31:27.103,26.0,p32::s115,32,115,,
11727049,102LMLI,,2022-12-26 17:31:30.712,,p34,34,,,
11715125,102LMLI,37.85000038146973,2022-12-26 17:31:44.617,,p34,34,,,
11711244,102LMLI,37.333333333333336,2022-12-26 17:31:46.635,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727042,102LMLI,36.40000025431315,2022-12-26 17:31:47.644,38.0,p32::s95::cBAGS,32,95,,BAGS
11715117,102LMLI,34.27500057220459,2022-12-26 17:31:48.441,38.0,p34::s95::kPLACE::cBAGS,34,95,PLACE,BAGS
11727176,102LMLI,36.000000953674316,2022-12-26 17:31:50.850,23.0,p34::s75,34,75,,
11715085,102LMLI,41.875000953674316,2022-12-26 17:31:51.668,19.0,p34::s75::kPLACE,34,75,PLACE,
11711245,102LMLI,35.333333333333336,2022-12-26 17:31:54.418,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711246,102LMLI,35.20000076293945,2022-12-26 17:31:55.562,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711247,102LMLI,37.20000076293945,2022-12-26 17:32:00.088,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11715123,102LMLI,37.000000953674316,2022-12-26 17:32:11.041,,p34,34,,,
11711248,102LMLI,34.750000953674316,2022-12-26 17:32:22.514,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711249,102LMLI,34.666666666666664,2022-12-26 17:32:42.481,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727032,102LMLI,,2022-12-26 17:32:49.764,38.0,p32::s95::cBAGS,32,95,,BAGS
11727041,102LMLI,,2022-12-26 17:32:53.604,,p32::cBAGS,32,,,BAGS
11715021,102LMLI,39.60000152587891,2022-12-26 17:33:01.640,,p32,32,,,
11711250,102LMLI,34.73333422342936,2022-12-26 17:33:05.057,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727141,102LMLI,37.84000015258789,2022-12-26 17:33:06.549,22.0,p34::s75::kPLACE,34,75,PLACE,
11711251,102LMLI,35.20000076293945,2022-12-26 17:33:26.997,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711252,102LMLI,35.35000038146973,2022-12-26 17:33:47.639,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711238,102LMLI,35.47500038146973,2022-12-26 17:34:22.801,70.0,p36::s115::cBAGS,36,115,,BAGS
11711253,102LMLI,36.92500019073486,2022-12-26 17:34:23.974,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711254,102LMLI,35.233333587646484,2022-12-26 17:34:44.312,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711239,102LMLI,35.625000953674316,2022-12-26 17:34:46.968,70.0,p36::s115::cBAGS,36,115,,BAGS
11711255,102LMLI,35.25,2022-12-26 17:35:06.248,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711240,102LMLI,34.400001525878906,2022-12-26 17:35:08.733,70.0,p36::s115::cBAGS,36,115,,BAGS
11711241,102LMLI,36.25,2022-12-26 17:35:11.134,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11727017,102LMLI,37.233333587646484,2022-12-26 17:35:23.312,176.0,p34::s200::kPLACE NO PLU,34,200,PLACE NO PLU,
11711256,102LMLI,35.000000953674316,2022-12-26 17:35:29.945,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11715119,102LMLI,37.400001525878906,2022-12-26 17:35:45.268,38.0,p34::s95::kPLACE,34,95,PLACE,
11711257,102LMLI,34.833334604899086,2022-12-26 17:35:52.431,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711258,102LMLI,35.12000045776367,2022-12-26 17:36:12.288,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11715020,102LMLI,38.125000953674316,2022-12-26 17:36:32.435,,p32::cBAGS,32,,,BAGS
11727131,102LMLI,33.72500038146973,2022-12-26 17:36:43.004,22.0,p34::s75::kPLACE::cBULK,34,75,PLACE,BULK
11711160,102LMLI,35.03333409627279,2022-12-26 17:36:47.323,70.0,p36::s115::cBAGS,36,115,,BAGS
11727169,102LMLI,37.26000061035156,2022-12-26 17:36:49.268,,p34,34,,,
11711259,102LMLI,35.65000057220459,2022-12-26 17:36:50.292,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711161,102LMLI,35.375000953674316,2022-12-26 17:37:02.742,70.0,p36::s115::cBAGS,36,115,,BAGS
11715122,102LMLI,37.000000953674316,2022-12-26 17:37:16.985,170.0,p34::s95::kPLACE,34,95,PLACE,
11711260,102LMLI,35.060000610351565,2022-12-26 17:37:20.360,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711261,102LMLI,35.20000076293945,2022-12-26 17:37:37.837,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727018,102LMLI,38.733333587646484,2022-12-26 17:37:39.721,176.0,p34::s200::kPLACE NO PLU,34,200,PLACE NO PLU,
11711162,102LMLI,35.56666819254557,2022-12-26 17:37:52.814,70.0,p36::s115::cBAGS,36,115,,BAGS
11711262,102LMLI,34.95000076293945,2022-12-26 17:38:02.774,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11715025,102LMLI,35.35000038146973,2022-12-26 17:38:12.153,170.0,p32::s95::cBAGS,32,95,,BAGS
11711163,102LMLI,34.96666717529297,2022-12-26 17:38:14.222,70.0,p36::s115::cBAGS,36,115,,BAGS
11711314,102LMLI,34.650001525878906,2022-12-26 17:38:25.415,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727167,102LMLI,34.36666742960612,2022-12-26 17:38:31.746,,p34,34,,,
11711164,102LMLI,35.43333435058594,2022-12-26 17:38:40.335,70.0,p36::s115::cBAGS,36,115,,BAGS
11711267,102LMLI,35.10000038146973,2022-12-26 17:38:46.232,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711165,102LMLI,35.45000076293945,2022-12-26 17:39:06.289,70.0,p36::s115::cBAGS,36,115,,BAGS
11711266,102LMLI,35.35000038146973,2022-12-26 17:39:07.451,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711166,102LMLI,35.66666793823242,2022-12-26 17:39:35.912,70.0,p36::s115::cBAGS,36,115,,BAGS
11711265,102LMLI,34.875000953674316,2022-12-26 17:39:37.139,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711141,102LMLI,,2022-12-26 17:39:44.443,70.0,p36::s115::cBAGS,36,115,,BAGS
11712008,102LMLI,,2022-12-26 17:39:47.345,31.0,p32::s115::cBAGS,32,115,,BAGS
11711040,102LMLI,35.70000076293945,2022-12-26 17:39:52.887,70.0,p36::s115::cBULK,36,115,,BULK
11715074,102LMLI,37.20000076293945,2022-12-26 17:39:58.595,,p34,34,,,
11711263,102LMLI,37.43333435058594,2022-12-26 17:40:13.756,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711264,102LMLI,35.150001525878906,2022-12-26 17:40:36.330,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712016,102LMLI,,2022-12-26 17:40:38.661,31.0,p32::s115,32,115,,
11715129,102LMLI,41.77500057220459,2022-12-26 17:40:39.246,26.0,p32::s115::cBAGS,32,115,,BAGS
11711269,102LMLI,35.56666819254557,2022-12-26 17:40:48.882,70.0,p36::s115::cBAGS,36,115,,BAGS
11711313,102LMLI,34.86666742960612,2022-12-26 17:40:56.579,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711323,102LMLI,35.20000076293945,2022-12-26 17:41:18.914,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711324,102LMLI,35.07500076293945,2022-12-26 17:41:41.299,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727158,102LMLI,36.300000508626304,2022-12-26 17:41:59.795,23.0,p34::s75,34,75,,
11711270,102LMLI,34.750000953674316,2022-12-26 17:42:05.540,70.0,p36::s115::cBAGS,36,115,,BAGS
11711325,102LMLI,37.11666742960612,2022-12-26 17:42:20.593,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711271,102LMLI,35.52500057220459,2022-12-26 17:42:42.393,70.0,p36::s115::cBAGS,36,115,,BAGS
11711326,102LMLI,35.00000127156576,2022-12-26 17:42:45.273,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727174,102LMLI,37.800001780192055,2022-12-26 17:42:57.495,,p34,34,,,
11711272,102LMLI,35.59999974568685,2022-12-26 17:43:06.757,70.0,p36::s115::cBAGS,36,115,,BAGS
11711327,102LMLI,34.540000915527344,2022-12-26 17:43:08.071,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711328,102LMLI,34.966668446858726,2022-12-26 17:43:30.299,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11715155,102LMLI,35.00000076293945,2022-12-26 17:43:31.882,38.0,p34::s95::kPLACE,34,95,PLACE,
11711273,102LMLI,34.966668446858726,2022-12-26 17:43:33.101,70.0,p36::s115::cBAGS,36,115,,BAGS
11727182,102LMLI,35.95000076293945,2022-12-26 17:43:48.816,23.0,p34::s75,34,75,,
11711242,102LMLI,34.90000057220459,2022-12-26 17:43:50.588,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711329,102LMLI,35.05000114440918,2022-12-26 17:44:13.156,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711274,102LMLI,35.220000457763675,2022-12-26 17:44:30.701,70.0,p36::s115::cBAGS,36,115,,BAGS
11711330,102LMLI,34.875000953674316,2022-12-26 17:44:33.166,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711331,102LMLI,34.93333435058594,2022-12-26 17:44:55.642,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11715154,102LMLI,37.97500038146973,2022-12-26 17:45:16.429,,p34,34,,,
